did,vid,d_county,v_county,d_route,v_route,id,route_number,route_suffix,county,vhd_rank,annual_vhd_35,annual_vmt,year_
67,49412,"Los Angeles",LA,2,2,67,2,,"Los Angeles",67,244383,419707050,2014
67,49413,"Los Angeles",LA,2,2,67,2,,"Los Angeles",67,244383,419707050,2014
67,49414,"Los Angeles",LA,2,2,67,2,,"Los Angeles",67,244383,419707050,2014
67,49415,"Los Angeles",LA,2,2,67,2,,"Los Angeles",67,244383,419707050,2014
67,49416,"Los Angeles",LA,2,2,67,2,,"Los Angeles",67,244383,419707050,2014
67,49417,"Los Angeles",LA,2,2,67,2,,"Los Angeles",67,244383,419707050,2014
67,49418,"Los Angeles",LA,2,2,67,2,,"Los Angeles",67,244383,419707050,2014
67,49419,"Los Angeles",LA,2,2,67,2,,"Los Angeles",67,244383,419707050,2014
67,49420,"Los Angeles",LA,2,2,67,2,,"Los Angeles",67,244383,419707050,2014
67,49421,"Los Angeles",LA,2,2,67,2,,"Los Angeles",67,244383,419707050,2014
67,49422,"Los Angeles",LA,2,2,67,2,,"Los Angeles",67,244383,419707050,2014
67,49423,"Los Angeles",LA,2,2,67,2,,"Los Angeles",67,244383,419707050,2014
67,49424,"Los Angeles",LA,2,2,67,2,,"Los Angeles",67,244383,419707050,2014
67,49425,"Los Angeles",LA,2,2,67,2,,"Los Angeles",67,244383,419707050,2014
67,49426,"Los Angeles",LA,2,2,67,2,,"Los Angeles",67,244383,419707050,2014
67,49427,"Los Angeles",LA,2,2,67,2,,"Los Angeles",67,244383,419707050,2014
67,49428,"Los Angeles",LA,2,2,67,2,,"Los Angeles",67,244383,419707050,2014
67,49429,"Los Angeles",LA,2,2,67,2,,"Los Angeles",67,244383,419707050,2014
67,49430,"Los Angeles",LA,2,2,67,2,,"Los Angeles",67,244383,419707050,2014
67,49431,"Los Angeles",LA,2,2,67,2,,"Los Angeles",67,244383,419707050,2014
67,49432,"Los Angeles",LA,2,2,67,2,,"Los Angeles",67,244383,419707050,2014
67,49433,"Los Angeles",LA,2,2,67,2,,"Los Angeles",67,244383,419707050,2014
67,49434,"Los Angeles",LA,2,2,67,2,,"Los Angeles",67,244383,419707050,2014
67,49435,"Los Angeles",LA,2,2,67,2,,"Los Angeles",67,244383,419707050,2014
67,49436,"Los Angeles",LA,2,2,67,2,,"Los Angeles",67,244383,419707050,2014
67,49437,"Los Angeles",LA,2,2,67,2,,"Los Angeles",67,244383,419707050,2014
67,49438,"Los Angeles",LA,2,2,67,2,,"Los Angeles",67,244383,419707050,2014
67,49439,"Los Angeles",LA,2,2,67,2,,"Los Angeles",67,244383,419707050,2014
67,49440,"Los Angeles",LA,2,2,67,2,,"Los Angeles",67,244383,419707050,2014
67,49441,"Los Angeles",LA,2,2,67,2,,"Los Angeles",67,244383,419707050,2014
67,49442,"Los Angeles",LA,2,2,67,2,,"Los Angeles",67,244383,419707050,2014
67,49443,"Los Angeles",LA,2,2,67,2,,"Los Angeles",67,244383,419707050,2014
4,49675,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49676,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49677,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49678,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49679,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49680,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49681,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49682,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49683,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49684,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49685,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49686,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49687,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49688,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49689,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49690,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49691,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49692,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49693,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49694,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49695,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49696,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49697,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49698,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49699,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49700,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49701,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49702,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49703,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49704,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49705,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49706,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49707,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49708,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49709,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49710,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49711,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49712,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49713,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49714,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49715,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49716,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49717,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49718,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49719,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49720,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49721,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49722,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49723,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49724,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49725,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49726,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49727,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49728,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49729,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49730,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49731,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49732,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49733,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49734,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49735,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49736,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49737,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49738,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49739,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49740,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49741,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49742,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49743,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49744,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49745,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49746,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49747,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49748,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49749,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49750,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49751,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49752,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49753,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49754,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49755,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
4,49756,"Los Angeles",LA,5,5,4,5,,"Los Angeles",4,5044418,4085540237,2014
3,50086,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50087,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50088,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50089,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50090,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50091,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50092,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50093,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50094,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50095,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50096,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50097,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50098,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50099,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50100,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50101,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50102,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50103,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50104,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50105,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50106,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50107,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50108,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50109,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50110,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50111,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50112,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50113,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50114,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50115,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50116,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50117,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50118,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50119,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50120,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50121,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50122,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50123,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50124,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50125,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50126,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50127,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50128,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50129,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50130,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50131,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50132,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50133,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50134,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50135,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50136,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50137,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50138,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50139,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50140,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50141,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50142,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50143,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50144,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50145,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50146,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50147,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50148,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50149,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50150,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50151,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
3,50152,"Los Angeles",LA,10,10,3,10,,"Los Angeles",3,6483199,3510670202,2014
48,50329,"Los Angeles",LA,14,14,48,14,,"Los Angeles",48,477924,1006217285,2014
48,50330,"Los Angeles",LA,14,14,48,14,,"Los Angeles",48,477924,1006217285,2014
48,50331,"Los Angeles",LA,14,14,48,14,,"Los Angeles",48,477924,1006217285,2014
48,50332,"Los Angeles",LA,14,14,48,14,,"Los Angeles",48,477924,1006217285,2014
48,50333,"Los Angeles",LA,14,14,48,14,,"Los Angeles",48,477924,1006217285,2014
48,50334,"Los Angeles",LA,14,14,48,14,,"Los Angeles",48,477924,1006217285,2014
48,50335,"Los Angeles",LA,14,14,48,14,,"Los Angeles",48,477924,1006217285,2014
48,50336,"Los Angeles",LA,14,14,48,14,,"Los Angeles",48,477924,1006217285,2014
48,50337,"Los Angeles",LA,14,14,48,14,,"Los Angeles",48,477924,1006217285,2014
48,50338,"Los Angeles",LA,14,14,48,14,,"Los Angeles",48,477924,1006217285,2014
48,50339,"Los Angeles",LA,14,14,48,14,,"Los Angeles",48,477924,1006217285,2014
48,50340,"Los Angeles",LA,14,14,48,14,,"Los Angeles",48,477924,1006217285,2014
48,50341,"Los Angeles",LA,14,14,48,14,,"Los Angeles",48,477924,1006217285,2014
48,50342,"Los Angeles",LA,14,14,48,14,,"Los Angeles",48,477924,1006217285,2014
48,50343,"Los Angeles",LA,14,14,48,14,,"Los Angeles",48,477924,1006217285,2014
48,50344,"Los Angeles",LA,14,14,48,14,,"Los Angeles",48,477924,1006217285,2014
48,50345,"Los Angeles",LA,14,14,48,14,,"Los Angeles",48,477924,1006217285,2014
48,50346,"Los Angeles",LA,14,14,48,14,,"Los Angeles",48,477924,1006217285,2014
48,50347,"Los Angeles",LA,14,14,48,14,,"Los Angeles",48,477924,1006217285,2014
48,50348,"Los Angeles",LA,14,14,48,14,,"Los Angeles",48,477924,1006217285,2014
48,50349,"Los Angeles",LA,14,14,48,14,,"Los Angeles",48,477924,1006217285,2014
48,50350,"Los Angeles",LA,14,14,48,14,,"Los Angeles",48,477924,1006217285,2014
48,50351,"Los Angeles",LA,14,14,48,14,,"Los Angeles",48,477924,1006217285,2014
48,50352,"Los Angeles",LA,14,14,48,14,,"Los Angeles",48,477924,1006217285,2014
48,50353,"Los Angeles",LA,14,14,48,14,,"Los Angeles",48,477924,1006217285,2014
48,50354,"Los Angeles",LA,14,14,48,14,,"Los Angeles",48,477924,1006217285,2014
48,50355,"Los Angeles",LA,14,14,48,14,,"Los Angeles",48,477924,1006217285,2014
48,50356,"Los Angeles",LA,14,14,48,14,,"Los Angeles",48,477924,1006217285,2014
48,50357,"Los Angeles",LA,14,14,48,14,,"Los Angeles",48,477924,1006217285,2014
126,51340,"Los Angeles",LA,47,47,126,47,,"Los Angeles",127,10573,61373313,2014
126,51341,"Los Angeles",LA,47,47,126,47,,"Los Angeles",127,10573,61373313,2014
126,51342,"Los Angeles",LA,47,47,126,47,,"Los Angeles",127,10573,61373313,2014
126,51343,"Los Angeles",LA,47,47,126,47,,"Los Angeles",127,10573,61373313,2014
126,51344,"Los Angeles",LA,47,47,126,47,,"Los Angeles",127,10573,61373313,2014
126,51345,"Los Angeles",LA,47,47,126,47,,"Los Angeles",127,10573,61373313,2014
23,51636,"Los Angeles",LA,57,57,23,57,,"Los Angeles",23,1265524,725078194,2014
23,51637,"Los Angeles",LA,57,57,23,57,,"Los Angeles",23,1265524,725078194,2014
23,51638,"Los Angeles",LA,57,57,23,57,,"Los Angeles",23,1265524,725078194,2014
23,51639,"Los Angeles",LA,57,57,23,57,,"Los Angeles",23,1265524,725078194,2014
23,51640,"Los Angeles",LA,57,57,23,57,,"Los Angeles",23,1265524,725078194,2014
23,51641,"Los Angeles",LA,57,57,23,57,,"Los Angeles",23,1265524,725078194,2014
23,51642,"Los Angeles",LA,57,57,23,57,,"Los Angeles",23,1265524,725078194,2014
23,51643,"Los Angeles",LA,57,57,23,57,,"Los Angeles",23,1265524,725078194,2014
23,51644,"Los Angeles",LA,57,57,23,57,,"Los Angeles",23,1265524,725078194,2014
23,51645,"Los Angeles",LA,57,57,23,57,,"Los Angeles",23,1265524,725078194,2014
23,51646,"Los Angeles",LA,57,57,23,57,,"Los Angeles",23,1265524,725078194,2014
23,51647,"Los Angeles",LA,57,57,23,57,,"Los Angeles",23,1265524,725078194,2014
23,51648,"Los Angeles",LA,57,57,23,57,,"Los Angeles",23,1265524,725078194,2014
11,51722,"Los Angeles",LA,60,60,11,60,,"Los Angeles",11,2250157,2544446143,2014
11,51723,"Los Angeles",LA,60,60,11,60,,"Los Angeles",11,2250157,2544446143,2014
11,51724,"Los Angeles",LA,60,60,11,60,,"Los Angeles",11,2250157,2544446143,2014
11,51725,"Los Angeles",LA,60,60,11,60,,"Los Angeles",11,2250157,2544446143,2014
11,51726,"Los Angeles",LA,60,60,11,60,,"Los Angeles",11,2250157,2544446143,2014
11,51727,"Los Angeles",LA,60,60,11,60,,"Los Angeles",11,2250157,2544446143,2014
11,51728,"Los Angeles",LA,60,60,11,60,,"Los Angeles",11,2250157,2544446143,2014
11,51729,"Los Angeles",LA,60,60,11,60,,"Los Angeles",11,2250157,2544446143,2014
11,51730,"Los Angeles",LA,60,60,11,60,,"Los Angeles",11,2250157,2544446143,2014
11,51731,"Los Angeles",LA,60,60,11,60,,"Los Angeles",11,2250157,2544446143,2014
11,51732,"Los Angeles",LA,60,60,11,60,,"Los Angeles",11,2250157,2544446143,2014
11,51733,"Los Angeles",LA,60,60,11,60,,"Los Angeles",11,2250157,2544446143,2014
11,51734,"Los Angeles",LA,60,60,11,60,,"Los Angeles",11,2250157,2544446143,2014
